Unnamed: 0,count,hate_speech,offensive_language,neither,tweet,class,class
9062,3,0,3,0,dont put much effort bitches aint gettin none back give exactly give,1,1.0
21885,3,0,3,0,pussy cant hairy shit gotta stink lol,1,1.0
17048,3,0,3,0,comes home latebae pussy goodme whos 128517bae oh never mind httptcoiec6bdqzow,1,1.0
10709,3,1,2,0,hate extra ass bitch extra ass nigga youre much stop unnecessary,1,1.0
5971,3,0,1,2,pussy science donaire via rachel spelling error,2,2.0
9349,3,0,3,0,finally back behind sticks visit bitches vbar stmarksplace eastvillage nyc richmahogany httptcopiubuqxb9y,1,1.0
16152,3,1,2,0,cant trust none hoes,1,1.0
22099,3,1,2,0,word bitch dont apply women women got little bitch em,1,1.0
12009,3,0,3,0,im boogie ass niggahs fast hoes,1,1.0
18714,3,1,2,0,bitch ass nikka took flight frm kenosha,1,1.0
17172,3,0,0,3,official doesnt mean act like complete trash free acting like decent human,2,2.0
11539,3,0,3,0,im cute without makeup amp eyelashes 128076128524 yall bitches depend shit,1,1.0
23582,3,0,0,3,yankees great joe dimaggio reportedly used beat wife marilyn monroe 1954 announcing divorce httptcobls7dalmif,2,2.0
25243,3,0,3,0,ya girl pussy trash fuck,1,1.0
6966,3,0,3,0,bitch fuck amp dad,1,1.0
1632,3,0,3,0,8220 im boss ass bitch bitchbitchbitchbitchbitchbitch8221,1,1.0
4381,6,1,1,4,u monkey bars lol,2,2.0
20445,3,0,3,0,bitch entertain cause always seem business,1,1.0
20163,3,0,3,0,dont tell bitches show bitches128524128133,1,1.0
7707,3,0,0,3,acid yellow httptcohkpom1im,2,2.0
4654,3,0,2,1,hoes bruhhh lol,1,1.0
13099,3,0,0,3,maybe dont feel great got 3hrs sleep surely last nights boxes cookies amp crackers dinner 128055 128534 chunk,2,2.0
19082,3,0,0,3,elect democratic nominee charlie hardy us senate wy defeat tea mike enzi tntweeters cir httptco8230,2,2.0
20295,3,0,3,0,hatin hoes comin like im finna save aintnobread bitch u better get get,1,1.0
58,3,0,3,0,son bitch took tic tacsi like movie,1,1.0
13227,4,0,4,0,time thinking bitch u gonna give pussy,1,1.0
2969,3,0,3,0,hell idk pussy better golden,1,1.0
12511,3,0,3,0,karma biggest bitch youll ever meet keep pushing buttons,1,1.0
6268,4,0,3,1,dgaf hoe,1,1.0
2626,3,0,3,0,obamas bitch,1,1.0
3467,3,0,3,0,na young bitch got school 128514128514128514,1,1.0
15084,3,1,2,0,fellas dress real men halloween cause youve actin like bitches year long merica,1,1.0
14604,3,0,3,0,gotta link bro rambo 128181128299 fashoo nd gotta pull ona pussy boys,1,1.0
433,3,0,3,0,boolin bando wit bitches,1,1.0
10831,3,0,2,1,hit raw im listening papoose,1,1.0
21697,3,0,3,0,suzan really going make get sofa find damn silverware golly old bitch,1,1.0
14019,3,0,3,0,niggah tl getting,1,1.0
5707,3,2,1,0,oh drafted gay ass come tv well u welcome redskins nation queers lot niggers,0,0.0
19396,3,1,2,0,8220 girl ugly denna hoe 1285328221 whats httptcoybxifwtugu,1,1.0
14241,3,0,3,0,pressed pussy get many freebies,1,1.0
21875,3,0,3,0,nigga talkin like hoe tell bitch nigga speak,1,1.0
18765,3,0,3,0,ill find ride pussy shit pussy shit 128548128514,1,1.0
9536,3,1,2,0,fuck club especially dallas clubs nothing stank pussy thirsty niggas,1,1.0
25087,3,0,0,3,love birds httptcogk2winhbkw,2,2.0
8594,3,0,3,0,cant tell shit cuz ion care bitch,1,1.0
20520,3,0,3,0,1285141285141285141281288220 stroke game stale gotta eat pussy like husky dike8221,1,1.0
3955,3,0,2,1,yep lmao hectic weeks waddup ho,1,1.0
857,3,0,3,0,illneverunderstandwhy anyone jersey shore famous go guido shitbag means money family,1,1.0
21389,3,0,1,2,cracker playing guitar thank saturday night,2,2.0
8378,3,0,3,0,bout unfollow bitches follow currently follow new bitches need change life feel like thats good start,1,1.0
19123,3,0,3,0,weed aint drug fucking herb bitch,1,1.0
8815,4,0,4,0,cute teen gets pussy flooded with160cum httptcojt6qxws0km,1,1.0
19158,3,1,2,0,bitch u lame af get times pop ass makes kinda sad httptcotcujpkoc8230,1,1.0
24324,3,0,3,0,foreign bad bitch n said name trinaaa trap house look like got hit hurricane katrinaaaa,1,1.0
3584,3,1,2,0,although concede bitch bought funnel bitches dwight nopedo tho,1,1.0
347,3,0,3,0,pussy sweet like watermelon httptcosklph3ttogthotermelon,1,1.0
4204,3,0,3,0,little bitch,1,1.0
17378,3,2,1,0,hate taking shit public places bc feel like faggot im placing toilet paper toilet seat,0,0.0
18355,3,0,3,0,sharkeishad lose ones face due brute force knockout punch dat bitch got sharkeishad,1,1.0
6135,3,2,1,0,yeah sucks like fags oh nevermind fags nfl,0,0.0
3613,3,0,0,3,august trash,2,2.0
15888,3,0,1,2,10 brownie points,2,2.0
16050,3,0,3,0,bruh dont 8220 females swear best friend baddest bitch world8221,1,1.0
13934,3,0,3,0,omg dot im sure thats give away free bitch 128128,1,1.0
17881,3,0,3,0,lmfao bitch giving head back classroom better go tf ahead,1,1.0
22937,3,0,3,0,wake bitches,1,1.0
12372,3,1,0,2,jihadis running claim king saudi arabia died two days ago must bombs falling em r making em hallucinate,2,2.0
12064,6,0,6,0,im tired bitches actin like loyal lol,1,1.0
24694,3,0,3,0,look bitch walking close future husband httptcohrvjzuxlyw,1,1.0
3948,3,0,3,0,shit chunky lol,1,1.0
6705,3,1,2,0,lol tell liv none usual redneck hillbilly places none ur black gangsta places either,1,1.0
7604,3,0,0,3,love white noise love delillo i8217ve resisted reading house leaves years mocks shelf,2,2.0
15088,3,0,3,0,officially brought flopping football congrats pussy httpstcoo7buplyg3l 128564,1,1.0
21598,3,2,1,0,stay home bitch fuck u,0,0.0
15796,3,0,3,0,know nigga bitch niggas got nerve twitter,1,1.0
5962,3,0,3,0,twitter shit plus youre female letting dumb sloppy body ignorant bitch speak 13k people,1,1.0
1605,3,0,1,2,8220 making weed brownies tonight8221 goin slide batch relo,2,2.0
19491,3,0,3,0,shut bitch lol,1,1.0
18338,3,0,1,2,yo mama ghetto uses cigarette butts q-tips,2,2.0
17823,6,0,6,0,element number 35 bromine comes number 67 ho holmium therefore bros hoes,1,1.0
13195,3,1,2,0,mom youve real bitch lately,1,1.0
24483,3,0,3,0,havnt fought bitch ina minute cant wait,1,1.0
6644,3,0,3,0,meet stop hitching back words pussy,1,1.0
1477,3,0,3,0,8220 using mx b measure slope ass girl8221,1,1.0
24504,3,0,3,0,still dont understand bitches high shool would put false eyelashes every fucking day,1,1.0
23777,3,1,2,0,dont say showed yaself bitch nobody said shut fuck fat made retarded,1,1.0
16123,3,0,1,2,charlie rose coexist israel meshal occupiers national consensus decide ha8230,2,2.0
20418,3,1,2,0,ride bitch thenhomie consider single nigga httptcorjaiohrphw,1,1.0
16963,3,0,0,3,yankees p michael pineda ejected game substance found neck httptco7c3ekgdovb http8230,2,2.0
4719,3,0,3,0,ima make sick entrance song nig,1,1.0
20373,3,1,2,0,u finger bad light skin bitch httptcojazkccc9le,1,1.0
8040,3,2,0,1,always eli stupid hick hayseed look face giants fans kill yaselves gonna a8230 httptcojcyzzmkcfu,0,0.0
2006,3,0,0,3,9733 best asian massage brooklyn park slope --top rated spa 9733718-622-0221 - 24 httptco6zuxaqeavl,2,2.0
22516,3,0,3,0,hairstylist mall gone ask nesha wats beenie bitch said momma lmfaoooo,1,1.0
12987,3,0,3,0,love getting nudes bitches 128520128520128520128520128520128520128520,1,1.0
11536,3,0,3,0,im cold bitch dont even need fleece bad bitch tell drop yo knees,1,1.0
17122,3,0,3,0,yall bitches cant even grow yo damn head httptcolykqlhq0wt,1,1.0
6089,3,0,2,1,thank mint - happy mothafuggin birthday hoe 1281559994,1,1.0
3703,6,0,0,6,thats energy city electric gotta go yankees stadium winning truly electrifying,2,2.0
9164,3,0,0,3,early bird gets worm 128027128036,2,2.0
2293,3,0,3,0,3-0-0 bitches fuck wid,1,1.0
9711,3,0,3,0,go utes got playboy bitches disrespectful players bunch spoiled hipsters school im cheering,1,1.0
7257,3,0,0,3,apes,2,2.0
9746,3,1,2,0,gonna surprise earl tranny best 450 ever fucking spent yes,1,1.0
11700,3,0,3,0,im talkin bout superb punching ref hoe shit carlton haywood dude took full minute unanswered,1,1.0
8470,3,0,2,1,carl bitch 128526,1,1.0
16740,3,0,0,3,itni bahaduri interviews mein hamesha marne ko tayyar rehte ho got scared crackers lol httptc8230,2,2.0
23672,3,0,3,0,yo bitch wanna fuck squad128526,1,1.0
23422,3,0,2,1,wish theyd teach tracee chihuahuas squinty eye shit think hilarious,1,1.0
4745,3,2,0,1,ur profile one armed nigger,0,0.0
23178,3,0,3,0,pussy doesnt taste like pineapples httptcotwpg0xxwbb,1,1.0
2509,3,1,2,0,would faggot survive tj,1,1.0
20359,3,0,1,2,great day lovely fellow apes httptcojzl7filv0q,2,2.0
8955,3,0,0,3,dey wants rename main street mlk blvd told dem dat even scare da colored folks away,2,2.0
19520,3,0,2,1,egg avi mentions 0 followers pussy bo dont want war,1,1.0
8011,3,0,2,1,anyone want share thoughts mock draft kidding shut filthy damned mouth clods,1,1.0
20027,3,1,2,0,8220i hate lose something mom says 8220well guess wasnt important8221 like bitch lost grocery st8230,1,1.0
9081,9,0,9,0,dont fuck wit broke bitches,1,1.0
17330,3,0,3,0,stick one finger pussy feel 4 walls still tight 128076,1,1.0
10663,3,0,3,0,got streets head lock got yo bitch leg lock,1,1.0
12997,3,0,3,0,lowkey youre still bitch 128527,1,1.0
20997,3,0,3,0,round 3 hoes chitown sb2014 httptcogd0ya153rl,1,1.0
9622,3,0,3,0,gtfoh u bitch ass ref,1,1.0
20141,3,0,3,0,fuck gpa bitch im lot smarter,1,1.0
10045,3,0,3,0,hello october irrelevant bitch worries november coming 128076,1,1.0
9292,3,0,3,0,face yo bitch could love httptcoockxaythak,1,1.0
5417,3,0,3,0,im jus tryn figure dem niccas together like dat,1,1.0
10821,3,0,3,0,stop using bitch often everyday conversations,1,1.0
24348,3,0,3,0,girl acting like im staring herbitch cant laugh jokeaint worth staring anyways,1,1.0
19504,3,0,3,0,bitches handin neck like free chinese food samples mall go bed every night wondering aint8230,1,1.0
14255,3,0,3,0,procrastination really bitch,1,1.0
24317,3,0,3,0,feel like im home im dis bitch,1,1.0
413,3,0,3,0,chase money 128176 128581 hoes 128111 12817512817558399583995839958399,1,1.0
12680,3,0,3,0,let bitches keep loving sosa,1,1.0
8041,3,1,2,0,good percy harvin peyton team sound8230 that8217s retarded lmao,1,1.0
15329,6,5,1,0,tell really feel little isis faggots usually bags heads anyway,0,0.0
21103,3,0,3,0,see bitches ruin sports kobe dont play damn football either looking mentioned stupidity ya momma hoe,1,1.0
11201,3,0,3,0,swear bitches looney like pic amp im fucking bitch128514128514128514,1,1.0
18327,3,0,0,3,mila kunis heterochromia iridum gives two different colored eyes one eye green brown,2,2.0
4718,3,0,1,2,asains take wu tang clan draft suppose half breed like fallinginthedraft,2,2.0
448,3,1,2,0,eff lets go cripple httptcoksamx1jpfv,1,1.0
18880,6,0,5,1,dont try nd play ill hoe u harder 128514128076,1,1.0
16646,3,0,3,0,need ride die bitch httptcotb1tmsvtrq,1,1.0
12670,3,0,3,0,let show pussy work brian mcknight accolades music everything everything,1,1.0
8611,3,1,2,0,cant wait niggas wanna 45 pop viagra pop young bitches,1,1.0
7737,3,0,3,0,aint met bitch yet could compete,1,1.0
754,3,0,2,1,nationalcatday sure celebrate 1 billion bird deaths blame climatechange fuckin commies,1,1.0
10091,6,0,6,0,highland bitchk bitches stupid bloods id fuck deja thoe 128077,1,1.0
20352,6,0,0,6,got receipt ink soles problem httptcoxya7alduhu,2,2.0
20037,3,0,3,0,lol tryna make mimi 2 b bad bitch sooooo weak makes mad fucks like 6th grader 128553128514,1,1.0
8693,3,0,3,0,chick got man edges niggas got hoes diploma damn,1,1.0
22624,3,0,3,0,chit shake monkey beeotch httptcooomruo1obi,1,1.0
15069,3,0,3,0,drop pussy bitchhhhhhh,1,1.0
10122,3,0,3,0,hoes get bitch talk irrelevant shit 128514128514128514,1,1.0
13914,3,0,3,0,okay right8212 bitch mad cause opened mouth greysanatomy,1,1.0
14190,3,0,3,0,pistols bad bitches hustlers bad business,1,1.0
9304,3,1,2,0,falls pussy like quick sand 128524,1,1.0
23447,3,0,3,0,women use niggas time monetary purposes gain bitch wanna buy sneakers aint turning shit,1,1.0
6674,3,0,3,0,im pretty sure shes bad bitch words shawty dime,1,1.0
12442,3,0,3,0,hold goin crib bitch,1,1.0
10127,3,0,2,1,hoes hang wit hoes cuz dey got da hobbies,1,1.0
10006,3,0,3,0,said bitch boy 128514,1,1.0
579,3,0,3,0,ghetto motherfuckers -missy elliott,1,1.0
21869,3,0,3,0,nig darion couldnt help act like camera didnt keep composure eattin crawfish hahaha,1,1.0
15650,3,0,3,0,bitches like im virgin httptcomfdwxmg8ic,1,1.0
5099,3,0,0,3,gotta get superbowl shirt cleaners hitting big bird,2,2.0
5130,3,0,3,0,stop covering yo goddamn face like kkk yo yung silly ass co signing pussy,1,1.0
3185,3,0,3,0,bitch edgar,1,1.0
5068,6,0,0,6,rebel next youll ripping mattress tags slippery slope,2,2.0
2707,3,0,3,0,lesson 12 dont pass 12 like lil bitch,1,1.0
7050,3,0,3,0,bitch gas station puffin swear thats trashy nigga put check,1,1.0
6878,3,1,2,0,bitch u lying justins account ugly indian,1,1.0
14240,3,0,3,0,preparing called nigger night mean play cod night advancedwarfaredayzero,1,1.0
7642,3,0,3,0,girlfriend would cool pussy got nowadays,1,1.0
8564,3,2,1,0,can8217t wait humble niggas playoffs good job hoes,0,0.0
8575,3,0,3,0,cant bitch future goals love kids youre parent first cant deal,1,1.0
9551,3,2,1,0,fuck u niggas gonna mfka thing oh bitch ass wack ass nigga yall fake ass people,0,0.0
14601,3,0,1,2,whatchu sayin hoe know im man hoe,2,2.0
12323,3,0,2,1,call bitchassness nicca tell female another man got mad girls throwin salt man gay straight,1,1.0
2933,3,0,3,0,would dead upper cut bitch,1,1.0
10641,3,0,3,0,got hella hoes,1,1.0
13339,3,0,3,0,dawg told must saturday rockin bitch wit tha8230 httptco0nv9chtwos,1,1.0
6472,3,0,3,0,bitch im starving,1,1.0
14773,3,0,3,0,ugh white trash httptcobldnkqugf3,1,1.0
23056,3,0,3,0,wet bitches httptcofm7udyku,1,1.0
9515,3,0,3,0,fuck yaw sayin bitch hood love me1286779889127984,1,1.0
6798,3,0,3,0,one knows words song know sexy saxophone george michael pussy,1,1.0
20460,3,0,3,0,happy monday bitches wanted know yes dont ever fucking forget amazing strong,1,1.0
16977,3,0,0,3,jets bills dolphins win sole possession last place feel mr belichick,2,2.0
9037,3,0,1,2,dont follow astros said theyre trash said well look astros,2,2.0
8788,3,0,3,0,cruising go kart walmart selling cupcakes go ahead admit faggot shit tighter butt rape,1,1.0
23146,3,1,2,0,jake mad happy hugged muscle faced renee russo end 1 like yeah bitches bout win,1,1.0
5239,3,2,1,0,faggots drive stick,0,0.0
21468,6,0,0,6,oval pink blue yellow,2,2.0
10571,3,0,3,0,feel sorry fo niggas dat gtta make shit lie would hate think fuckin muchbitch,1,1.0
19945,3,0,0,3,love birds,2,2.0
20123,3,0,0,3,sonia never criticises kejriwal kejriwal trashes every leader never criticises sonia touching,2,2.0
6487,3,1,2,0,honestly fuck whoever agreed bitch ass nigga never going get tupac level,1,1.0
18262,3,0,3,0,think sliden bitch slippen amp know truth knoww knoww knoww know knoww knoww i8230,1,1.0
6686,3,0,3,0,feel like got married bruh bad bitch,1,1.0
21297,3,0,0,3,sighs relief beijing guoan fans amp chinas govt club nips japanese rival 2-1 tense match football httptcoeeseor7iba,2,2.0
2425,3,0,3,0,yeah tht bitch aint gay brah chill,1,1.0
3466,3,0,3,0,pussy poppin headstand ur eating watermelon,1,1.0
20354,4,1,3,0,keshun like aint nothing cut bitch nawl aint 128557128514128514,1,1.0
5510,3,0,3,0,absolutely speechlessthat bitch crazy,1,1.0
22270,3,0,3,0,hoes needa stop tryna split relationships get theyre damn man,1,1.0
19835,6,1,5,0,aye bro kno shit go bitch solid af running free 1st,1,1.0
24911,3,0,3,0,sexy ass bitch eating fry httptcogtflfgrmtz,1,1.0
12672,3,0,3,0,let text hoes gm sumpin,1,1.0
18089,3,0,3,0,kills bitches think bc got low body count hoe,1,1.0
18170,3,0,3,0,girlfriends hate friendly bitches 128514,1,1.0
5194,3,0,3,0,way raps fucking bitch amp banters money entertaining crazy,1,1.0
19837,3,1,2,0,give head amp kiss yo nigga ill bitch,1,1.0
1727,3,0,3,0,8220 jordyn stays making fun eat like little bitch,1,1.0
20807,6,1,5,0,nooo left papers basement n niggah getting cakes --,1,1.0
21796,3,0,1,2,thanks charlie,2,2.0
2643,3,0,3,0,bitch bruhhh,1,1.0
12806,3,0,3,0,lmao left bitch128514128514128514128514,1,1.0
16210,6,0,6,0,young attractive successful supportive faithful man w everythingu think bringing solely pussy table 8230,1,1.0
219,3,0,3,0,bitches dont care play role,1,1.0
7301,3,0,2,1,figured shocked hoe old tweet lol,1,1.0
13723,3,0,3,0,one take woman take hoe,1,1.0
4728,3,1,2,0,niggas told bitch made amp real niggas kind real,1,1.0
18155,3,0,3,0,bitch work gone make slap head fuckin neck,1,1.0
20823,6,0,6,0,8220 want subway cookies8221 dem bitches sound good rn128514128551,1,1.0
11881,3,1,2,0,niggas pussy douche em clean em,1,1.0
8363,3,0,3,0,bitches drive range rovers,1,1.0
13389,3,1,2,0,manager retarded bruh always asking siri spellings 128514128514128514 nigga dum af doe,1,1.0
4715,3,0,3,0,says one fills empty hole inside worshiping royal 4 u kno may raging snotty bitch,1,1.0
22595,3,0,0,3,beef thing birds,2,2.0
5496,3,0,3,0,realest bitch,1,1.0
21276,3,0,3,0,shut bitch wasnt gonna roast,1,1.0
3936,3,0,3,0,speaking little bitch didnt even squats little bitch kept talking distract everyone else 128530 128587128064128073128590 icu,1,1.0
2612,3,2,1,0,cracker jack shut fuck,0,0.0
1924,3,0,3,0,8220 fake bitches dont want hugs8221,1,1.0
13172,3,0,3,0,milk marie dont approve ugly hoes,1,1.0
12864,3,0,3,0,lmfao hoe,1,1.0
9477,3,0,3,0,fuck im bitch,1,1.0
15980,3,0,3,0,lil bitch aint knowyou never score sideline hoe,1,1.0
3856,3,0,3,0,bitch im tryna keep clean track record fuck bruh,1,1.0
22810,3,0,3,0,u got twin bed yo bitch ass better invite yo crib u better sleeping futon boy,1,1.0
23895,3,0,3,0,say ratchet pussy juicy j cant,1,1.0
16171,3,0,3,0,way fuck bitch httptcoanzngpnmls,1,1.0
1040,3,0,0,3,1285251285251285258220 guess ill trash drawing roster changes128532 httptco2r8wqge8cr8221,2,2.0
6921,3,0,3,0,lmao would respect hes hoe thats true,1,1.0
19711,3,0,3,0,unloyal girls turn good guys assholes unloyal guys turn good women bitches,1,1.0
883,3,0,3,0,pornandroidiphoneipadsexxxx bigtits cute preggie slut big tits plays swollen pussy httptcoitcpebcem4,1,1.0
17435,3,0,1,2,art thou bird man loves bestthe pious bird scarlet breast robinthat leaves summer winds sobbing8230,2,2.0
4021,3,1,0,2,big yute slits brows darg lol drop,2,2.0
8332,6,2,1,3,black guy class attempts throw paper ball trashmisses mrs mundy youre disgrace race marcus128514128514128514,2,2.0
15453,3,0,3,0,im glad bey shitnow u bitches wit one shaved side go ahead amp shave side,1,1.0
20162,3,0,3,0,bitches like come fucking happened amp shaved bitch knew wassup 128514,1,1.0
9465,3,0,0,3,archives 8217s favorite bondage essay thunderball story shy kid 007 httptcoon5t60rmfb,2,2.0
